Image,Result,Confidence,Time(ms)
0004_01_06_03_413.jpg,real,0.976619,9
0004_01_06_03_414.jpg,real,0.976413,10
0004_01_06_03_415.jpg,real,0.976885,9
0004_01_06_03_416.jpg,real,0.971142,10
0004_01_06_03_417.jpg,real,0.976902,9
0004_01_06_03_418.jpg,real,0.97721,9
0004_01_06_03_419.jpg,real,0.976663,10
0004_01_06_03_42.jpg,attack,0.770175,18
0004_01_06_03_420.jpg,real,0.976844,21
0004_01_06_03_421.jpg,real,0.976066,14
0004_01_06_03_422.jpg,real,0.976146,12
0004_01_06_03_423.jpg,real,0.976067,10
0004_01_06_03_424.jpg,real,0.976338,11
0004_01_06_03_425.jpg,real,0.976502,9
0004_01_06_03_426.jpg,real,0.976547,10
0004_01_06_03_427.jpg,real,0.976467,12
0004_01_06_03_428.jpg,real,0.976932,13
0004_01_06_03_429.jpg,real,0.976802,11
0004_01_06_03_43.jpg,real,0.972194,12
0004_01_06_03_430.jpg,real,0.976978,9
0004_01_06_03_431.jpg,real,0.97678,9
0004_01_06_03_432.jpg,real,0.976429,10
0004_01_06_03_433.jpg,real,0.976516,10
0004_01_06_03_434.jpg,real,0.976477,10
0004_01_06_03_435.jpg,real,0.977618,11
0004_01_06_03_436.jpg,real,0.976584,16
0004_01_06_03_437.jpg,real,0.976055,10
0004_01_06_03_438.jpg,attack,0.774184,9
0004_01_06_03_439.jpg,real,0.976209,10
0004_01_06_03_44.jpg,attack,0.769135,9
0004_01_06_03_440.jpg,real,0.977993,11
0004_01_06_03_441.jpg,real,0.977032,9
0004_01_06_03_442.jpg,real,0.976696,9
0004_01_06_03_443.jpg,real,0.977059,10
0004_01_06_03_444.jpg,real,0.976384,10
0004_01_06_03_445.jpg,attack,0.7742,11
0004_01_06_03_446.jpg,real,0.974432,14
0004_01_06_03_447.jpg,real,0.973831,10
0004_01_06_03_448.jpg,attack,0.773659,10
0004_01_06_03_449.jpg,real,0.975881,10
0004_01_06_03_45.jpg,attack,0.769787,10
0004_01_06_03_450.jpg,real,0.974261,10
0004_01_06_03_451.jpg,real,0.973697,9
0004_01_06_03_452.jpg,real,0.973347,12
0004_01_06_03_453.jpg,real,0.976375,13
0004_01_06_03_454.jpg,real,0.977131,9
0004_01_06_03_455.jpg,real,0.975764,10
0004_01_06_03_456.jpg,real,0.9768,9
0004_01_06_03_457.jpg,real,0.976511,12
0004_01_06_03_458.jpg,real,0.976549,9
0004_01_06_03_459.jpg,real,0.97712,10
0004_01_06_03_46.jpg,attack,0.770184,14
0004_01_06_03_460.jpg,real,0.978995,9
0004_01_06_03_461.jpg,real,0.978053,9
0004_01_06_03_462.jpg,real,0.976798,11
0004_01_06_03_463.jpg,real,0.974984,10
0004_01_06_03_464.jpg,real,0.976416,10
0004_01_06_03_465.jpg,real,0.964726,10
0004_01_06_03_466.jpg,real,0.976911,10
0004_01_06_03_467.jpg,real,0.97723,9
0004_01_06_03_468.jpg,real,0.972248,10
0004_01_06_03_469.jpg,real,0.978336,9
0004_01_06_03_47.jpg,real,0.972216,13
0004_01_06_03_470.jpg,real,0.976911,13
0004_01_06_03_471.jpg,real,0.977145,9
0004_01_06_03_472.jpg,real,0.976781,12
0004_01_06_03_473.jpg,real,0.975917,10
0004_01_06_03_474.jpg,real,0.976119,12
0004_01_06_03_475.jpg,real,0.976171,10
0004_01_06_03_477.jpg,real,0.976205,9
0004_01_06_03_478.jpg,attack,0.77561,11
0004_01_06_03_48.jpg,attack,0.770789,9
0004_01_06_03_483.jpg,real,0.973085,10
0004_01_06_03_484.jpg,real,0.972749,9
0004_01_06_03_485.jpg,real,0.972941,10
0004_01_06_03_486.jpg,real,0.972949,11
0004_01_06_03_487.jpg,real,0.97255,9
0004_01_06_03_488.jpg,attack,0.773367,10
0004_01_06_03_489.jpg,real,0.975452,9
0004_01_06_03_49.jpg,real,0.971291,10
0004_01_06_03_490.jpg,real,0.975638,9
0004_01_06_03_491.jpg,real,0.976623,14
0004_01_06_03_492.jpg,real,0.976196,13
0004_01_06_03_493.jpg,real,0.976994,11
0004_01_06_03_494.jpg,real,0.977013,12
0004_01_06_03_495.jpg,real,0.977321,11
0004_01_06_03_496.jpg,real,0.977215,9
0004_01_06_03_497.jpg,real,0.977981,10
0004_01_06_03_499.jpg,real,0.978163,10
0004_01_06_03_5.jpg,real,0.972955,10
0004_01_06_03_50.jpg,real,0.97115,11
0004_01_06_03_51.jpg,real,0.971918,10
0004_01_06_03_52.jpg,attack,0.770708,10
0004_01_06_03_53.jpg,real,0.971493,12
0004_01_06_03_54.jpg,real,0.971049,9
0004_01_06_03_55.jpg,real,0.971126,11
0004_01_06_03_56.jpg,attack,0.7713,10
0004_01_06_03_57.jpg,attack,0.771466,10
0004_01_06_03_58.jpg,attack,0.771621,9
0004_01_06_03_59.jpg,attack,0.770972,10
0004_01_06_03_6.jpg,real,0.964141,15
0004_01_06_03_60.jpg,real,0.971902,10
0004_01_06_03_61.jpg,real,0.97217,10
0004_01_06_03_62.jpg,real,0.971853,10
0004_01_06_03_63.jpg,attack,0.77095,10
0004_01_06_03_64.jpg,attack,0.769873,9
0004_01_06_03_65.jpg,real,0.970814,10
0004_01_06_03_66.jpg,real,0.969458,10
0004_01_06_03_67.jpg,real,0.970668,12
0004_01_06_03_68.jpg,real,0.970274,10
0004_01_06_03_69.jpg,real,0.970103,9
0004_01_06_03_7.jpg,real,0.972455,10
0004_01_06_03_70.jpg,real,0.970117,10
0004_01_06_03_71.jpg,real,0.969959,9
0004_01_06_03_72.jpg,real,0.970611,10
0004_01_06_03_73.jpg,real,0.971123,9
0004_01_06_03_74.jpg,real,0.974488,10
0004_01_06_03_75.jpg,real,0.974855,10
0004_01_06_03_79.jpg,real,0.899841,13
0004_01_06_03_8.jpg,real,0.973285,22
0004_01_06_03_80.jpg,real,0.965015,10
0004_01_06_03_81.jpg,real,0.960135,11
0004_01_06_03_82.jpg,real,0.977617,11
0004_01_06_03_83.jpg,real,0.976855,11
0004_01_06_03_84.jpg,attack,0.777419,13
0004_01_06_03_85.jpg,attack,0.776906,10
0004_01_06_03_86.jpg,real,0.976548,11
0004_01_06_03_87.jpg,real,0.976088,9
0004_01_06_03_88.jpg,real,0.974395,12
0004_01_06_03_89.jpg,real,0.977019,9
0004_01_06_03_9.jpg,real,0.973195,10
0004_01_06_03_90.jpg,real,0.975215,12
0004_01_06_03_91.jpg,real,0.975061,9
0004_01_06_03_92.jpg,real,0.976513,10
0004_01_06_03_93.jpg,real,0.974548,9
0004_01_06_03_94.jpg,real,0.974589,9
0004_01_06_03_95.jpg,real,0.976517,15
0004_01_06_03_96.jpg,real,0.973745,10
0004_01_06_03_97.jpg,real,0.974024,9
0004_01_06_03_98.jpg,real,0.974146,9
0004_01_06_03_99.jpg,real,0.975458,9
